"","Year","new.place","cu","FEM","FEF","FSM","FSF","SCM","SCF","SFM","SFF","SNM","SNF","SCA","SFA","SNA","FEA","FSA","long","lat","lat1","lat2","lat3","lat4","long2","long3"
"231",2001,"Indiana",27.4,78.7,78.2,21.3,21.8,29.7,25.3,26.5,19,43.8,55.7,27.4,22.6,50,78.5,21.5,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"232",2002,"Indiana",27.6,83.3,83,16.7,17,29.7,25.8,27.4,19.5,43,54.7,27.6,23.3,49.1,83.2,16.8,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"233",2003,"Indiana",26.1,80.3,81.6,19.7,18.4,28.6,23.7,28.1,20.9,43.4,55.3,26.1,24.4,49.5,80.9,19.1,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"234",2004,"Indiana",24.9,78.3,78.8,21.7,21.2,26.8,23.1,26.7,18.8,46.5,58.2,24.9,22.6,52.5,78.5,21.5,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"235",2005,"Indiana",27.3,75.2,77.7,24.8,22.3,29.7,25,26.9,19.1,43.5,55.8,27.3,22.9,49.8,76.4,23.6,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"236",2006,"Indiana",24.1,78.4,76.1,21.6,23.9,26.4,21.9,27.1,19.7,46.6,58.4,24.1,23.3,52.7,77.3,22.7,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"237",2007,"Indiana",24.1,74.1,76.8,25.9,23.2,25.9,22.5,26.2,19.7,47.9,57.9,24.1,22.8,53,75.4,24.6,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"238",2008,"Indiana",26,75.9,75.8,24.1,24.2,28.3,23.9,27.2,19,44.5,57.1,26,23,51,75.8,24.2,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"239",2009,"Indiana",23.1,73.7,74.4,26.3,25.6,24.9,21.4,27.7,19.9,47.5,58.6,23.1,23.7,53.2,74,26,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"240",2010,"Indiana",21.2,76.7,76.6,23.3,23.4,23.3,19.3,29.1,21.4,47.7,59.3,21.2,25.1,53.7,76.6,23.4,-86.1349019,40.2671941,39.5171941,40.0171941,40.5171941,41.0171941,-86.1349019,-86.1349019
"241",1996,"Iowa",23.6,81.3,85,18.7,15,26.3,21.1,29.4,18.7,44.3,60.1,23.6,23.8,52.6,83.1,16.9,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"242",1997,"Iowa",23.1,81.7,79.9,18.3,20.1,25.5,21,30.6,18.1,43.9,60.9,23.1,24,52.9,80.8,19.2,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"243",1998,"Iowa",23.4,75.7,81.3,24.3,18.7,25.9,21.1,29.5,18.4,44.7,60.5,23.4,23.7,53,78.3,21.7,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"244",1999,"Iowa",23.5,81,80.1,19,19.9,26.6,20.6,30.4,19.3,43,60,23.5,24.6,51.9,80.6,19.4,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"245",2000,"Iowa",23.2,79.3,78.2,20.7,21.8,25.7,20.9,28.8,17.9,45.5,61.3,23.2,23.1,53.7,78.8,21.2,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"246",2001,"Iowa",22.1,73.3,80.7,26.7,19.3,24.2,20.3,30.2,19.5,45.6,60.2,22.1,24.6,53.2,76.8,23.2,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"247",2002,"Iowa",23.2,80.6,82.1,19.4,17.9,26.3,20.3,27.7,19.4,46,60.3,23.2,23.4,53.4,81.3,18.7,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"248",2003,"Iowa",21.7,78,71.6,22,28.4,22.7,20.6,29.5,19.9,47.8,59.5,21.7,24.5,53.8,74.9,25.1,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"249",2004,"Iowa",20.8,78.2,77.7,21.8,22.3,22.8,19,25.5,17.5,51.7,63.5,20.8,21.4,57.8,78,22,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"250",2005,"Iowa",20.4,80.9,76.4,19.1,23.6,21.8,19.1,29.5,20.3,48.7,60.6,20.4,24.8,54.8,78.7,21.3,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"251",2006,"Iowa",21.4,78.6,81,21.4,19,23.1,19.9,27.8,19.9,49.1,60.2,21.4,23.7,54.8,79.8,20.2,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"252",2007,"Iowa",19.8,75.4,70.6,24.6,29.4,21.3,18.4,27.5,19.7,51.2,61.9,19.8,23.5,56.7,73.1,26.9,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"253",2008,"Iowa",18.8,78.1,72.2,21.9,27.8,20.9,16.7,29.1,20.4,50,62.8,18.8,24.7,56.6,75.4,24.6,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"254",2009,"Iowa",17.2,77.9,78.4,22.1,21.6,19.6,14.8,27.4,21.1,53,64.1,17.2,24.2,58.7,78.1,21.9,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"255",2010,"Iowa",16.1,74.5,74.8,25.5,25.2,17.5,14.8,28.1,19,54.3,66.2,16.1,23.4,60.4,74.7,25.3,-93.097702,41.8780025,41.1280025,41.6280025,42.1280025,42.6280025,-93.097702,-93.097702
"256",1996,"Kansas",22.1,86.3,81.4,13.7,18.6,26.1,18.3,24.2,15.1,49.7,66.6,22.1,19.5,58.4,84.2,15.8,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"257",1997,"Kansas",22.6,80.6,81.6,19.4,18.4,26.7,18.8,23.7,15.4,49.6,65.8,22.6,19.4,58,81,19,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"258",1998,"Kansas",21.1,79.6,85.5,20.4,14.5,23,19.4,25.8,18,51.2,62.6,21.1,21.8,57.1,82.4,17.6,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"259",1999,"Kansas",21,85.2,86.6,14.8,13.4,24.3,18,28.1,17.3,47.6,64.7,21,22.5,56.4,85.8,14.2,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"260",2000,"Kansas",21,79.2,81.3,20.8,18.7,24.2,18.1,28.8,18.7,47.1,63.2,21,23.6,55.4,80.2,19.8,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"261",2001,"Kansas",22.2,75.3,76.5,24.7,23.5,22.5,22,29.4,19.5,48.1,58.5,22.2,24.3,53.5,75.9,24.1,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"262",2002,"Kansas",22.1,79.4,79.7,20.6,20.3,23.3,21,28.4,20.5,48.3,58.5,22.1,24.3,53.6,79.6,20.4,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"263",2003,"Kansas",20.4,78.2,81.6,21.8,18.4,21.1,19.8,26.2,19.9,52.7,60.4,20.4,23,56.6,79.9,20.1,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"264",2004,"Kansas",19.8,75.8,78.6,24.2,21.4,22.1,17.6,24.8,18.8,53.1,63.7,19.8,21.7,58.5,77.1,22.9,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"265",2005,"Kansas",17.8,76.9,76.3,23.1,23.7,18.9,16.8,28.2,20.7,52.9,62.6,17.8,24.4,57.8,76.6,23.4,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"266",2006,"Kansas",20,74.1,77.9,25.9,22.1,22.2,18,27.8,20.5,50,61.5,20,24.1,55.9,75.8,24.2,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"267",2007,"Kansas",17.9,76.3,77.1,23.7,22.9,18.6,17.1,27.2,19.7,54.2,63.2,17.9,23.3,58.8,76.7,23.3,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"268",2008,"Kansas",17.9,73.3,74.6,26.7,25.4,19.8,16.1,27.1,19.3,53.1,64.6,17.9,23.2,59,73.9,26.1,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"269",2009,"Kansas",17.8,73.1,75.1,26.9,24.9,18.6,17.1,27.1,19.8,54.4,63.1,17.8,23.3,58.8,74.1,25.9,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"270",2010,"Kansas",17,68.1,72.6,31.9,27.4,18.2,15.9,28.5,20.1,53.3,64,17,24.2,58.8,70.2,29.8,-98.4842465,39.011902,38.261902,38.761902,39.261902,39.761902,-98.4842465,-98.4842465
"271",1996,"Kentucky",31.7,88.4,87.8,11.6,12.2,34,29.6,29.6,17.3,36.4,53.1,31.7,23.2,45.2,88.1,11.9,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"272",1997,"Kentucky",30.7,89.5,90.1,10.5,9.9,33,28.7,29.1,18.4,37.9,52.9,30.7,23.5,45.8,89.8,10.2,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"273",1998,"Kentucky",30.8,91.2,90.3,8.8,9.7,33.4,28.5,29.4,17,37.2,54.5,30.8,22.9,46.3,90.8,9.2,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"274",1999,"Kentucky",29.7,84.7,87.5,15.3,12.5,33.9,25.9,26.8,19.9,39.3,54.2,29.7,23.2,47.1,86,14,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"275",2000,"Kentucky",30.5,88.5,86.9,11.5,13.1,33.4,27.9,27.4,19,39.2,53.1,30.5,23,46.5,87.7,12.3,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"276",2001,"Kentucky",30.9,84.6,84.9,15.4,15.1,31.9,30,29.5,18.3,38.6,51.7,30.9,23.6,45.5,84.7,15.3,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"277",2002,"Kentucky",32.6,90.7,88,9.3,12,34.8,30.5,25.7,18.5,39.5,51,32.6,22,45.5,89.4,10.6,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"278",2003,"Kentucky",30.8,86.1,88.2,13.9,11.8,33.6,28.1,27,18.4,39.4,53.5,30.8,22.5,46.7,87.1,12.9,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"279",2004,"Kentucky",27.5,83.9,83.2,16.1,16.8,29.3,25.9,23.8,17.2,46.9,57,27.5,20.4,52.1,83.6,16.4,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"280",2005,"Kentucky",28.7,81.2,82.9,18.8,17.1,30.5,26.9,28.3,19.9,41.1,53.1,28.7,24,47.3,82,18,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"281",2006,"Kentucky",28.5,88.2,81.9,11.8,18.1,29.1,28,28.6,20.2,42.3,51.8,28.5,24.3,47.2,85,15,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"282",2007,"Kentucky",28.2,82.2,84.5,17.8,15.5,28.7,27.7,26.7,21.3,44.6,51,28.2,23.9,47.9,83.4,16.6,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"283",2008,"Kentucky",25.2,82.1,80.3,17.9,19.7,26.3,24.2,30.6,20.3,43.1,55.5,25.2,25.3,49.5,81.2,18.8,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"284",2009,"Kentucky",25.6,76.9,84.2,23.1,15.8,27.1,24.2,29.4,21.5,43.5,54.3,25.6,25.3,49.1,80.5,19.5,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"285",2010,"Kentucky",24.8,73.9,81.6,26.1,18.4,26.3,23.4,31.8,20.7,41.9,55.9,24.8,26,49.2,77.7,22.3,-84.2700179,37.8393332,37.0893332,37.5893332,38.0893332,38.5893332,-84.2700179,-84.2700179
"286",1996,"Louisiana",25.9,82.4,87.4,17.6,12.6,31.6,20.9,26.6,17,41.9,62.2,25.9,21.5,52.7,84.6,15.4,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"287",1997,"Louisiana",24.5,79.3,77.2,20.7,22.8,29.2,20.3,26.2,18.1,44.7,61.7,24.5,21.9,53.6,78.4,21.6,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"288",1998,"Louisiana",25.5,80.2,80.8,19.8,19.2,28.2,23.1,24.3,15.8,47.5,61,25.5,19.8,54.7,80.5,19.5,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"289",1999,"Louisiana",23.5,76.2,83.8,23.8,16.2,26.8,20.6,23.6,18,49.6,61.4,23.5,20.7,55.8,79.7,20.3,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"290",2000,"Louisiana",24.1,78.1,75.9,21.9,24.1,26.8,21.7,23.2,16.1,50.1,62.2,24.1,19.5,56.5,77.1,22.9,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"291",2001,"Louisiana",24.6,77.8,76.4,22.2,23.6,28.7,21,23.3,16.9,48,62.1,24.6,19.9,55.4,77.1,22.9,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"292",2002,"Louisiana",23.9,76.5,82.8,23.5,17.2,26.5,21.5,22.7,16,50.8,62.5,23.9,19.2,57,79.5,20.5,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"293",2003,"Louisiana",26.5,77,76.4,23,23.6,30.2,23.2,25.7,16.2,44,60.6,26.5,20.7,52.7,76.7,23.3,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"294",2004,"Louisiana",23.5,69.8,74.3,30.2,25.7,26.9,20.5,25.5,15,47.6,64.6,23.5,20,56.5,71.8,28.2,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"295",2005,"Louisiana",22.6,68.7,77.4,31.3,22.6,24.6,20.6,25.2,17,50.1,62.3,22.6,21,56.5,72.8,27.2,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"296",2006,"Louisiana",23.4,73,78.9,27,21.1,26.7,20.5,24.4,16.2,48.9,63.3,23.4,20.1,56.4,75.7,24.3,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"297",2007,"Louisiana",22.6,73,76.9,27,23.1,26.4,19.2,23.5,17.2,50,63.6,22.6,20.2,57.1,74.7,25.3,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"298",2008,"Louisiana",20.5,79,77.2,21,22.8,23.5,17.7,22.1,17.8,54.5,64.4,20.5,19.9,59.7,78.2,21.8,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"299",2009,"Louisiana",22.1,71.8,77.4,28.2,22.6,25.1,19.3,27.2,19.5,47.7,61.1,22.1,23.2,54.7,74.4,25.6,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"300",2010,"Louisiana",22.1,69.7,74.4,30.3,25.6,25.3,19.1,26.1,18.2,48.6,62.7,22.1,22,56,71.8,28.2,-91.9623327,30.9842977,30.2342977,30.7342977,31.2342977,31.7342977,-91.9623327,-91.9623327
"301",1996,"Maine",25.3,89.7,88.4,10.3,11.6,28.9,22,31.5,24.3,39.6,53.6,25.3,27.8,46.9,89.1,10.9,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"302",1997,"Maine",22.7,86.7,88,13.3,12,25.2,20.4,33.8,28.5,41.1,51.1,22.7,31,46.3,87.3,12.7,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"303",1998,"Maine",22.4,88.5,85.6,11.5,14.4,21.2,23.5,37.2,25.8,41.6,50.7,22.4,31.3,46.4,86.9,13.1,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"304",1999,"Maine",23.3,83.4,87.1,16.6,12.9,27.7,19.2,32.6,26.7,39.7,54.1,23.3,29.5,47.2,85,15,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"305",2000,"Maine",23.8,86,87.9,14,12.1,24.6,23.1,34.4,25.8,41,51.1,23.8,29.9,46.3,87,13,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"306",2001,"Maine",23.9,76.4,75.9,23.6,24.1,27,21.1,34.7,29.2,38.3,49.7,23.9,31.9,44.2,76.2,23.8,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"307",2002,"Maine",23.6,83.8,82.3,16.2,17.7,26.4,21,35,31.8,38.6,47.1,23.6,33.4,43.1,83.1,16.9,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"308",2003,"Maine",23.7,83.9,82.9,16.1,17.1,23.2,24.1,35.6,27.1,41.2,48.8,23.7,31.1,45.2,83.4,16.6,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"309",2004,"Maine",21,83.8,78.6,16.2,21.4,22.7,19.4,34.3,28.5,43,52.1,21,31.3,47.8,81.3,18.7,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"310",2005,"Maine",20.8,78.6,74.1,21.4,25.9,22.2,19.5,32.5,27.9,45.3,52.6,20.8,30.1,49.1,76.4,23.6,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"311",2006,"Maine",20.9,76.3,75.5,23.7,24.5,22,19.9,33.3,27.7,44.7,52.4,20.9,30.4,48.7,75.9,24.1,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"312",2007,"Maine",20.2,78.2,82.3,21.8,17.7,21.1,19.3,31.9,29.7,47,51,20.2,30.8,49.1,80.2,19.8,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"313",2008,"Maine",18.2,75.6,79.5,24.4,20.5,21.6,15,34.6,29,43.8,56,18.2,31.7,50.1,77.2,22.8,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"314",2009,"Maine",17.3,74.4,70.4,25.6,29.6,18.9,15.8,33,29.4,48.1,54.8,17.3,31.1,51.6,72.5,27.5,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"315",2010,"Maine",18.2,77.8,74.6,22.2,25.4,19.2,17.3,32.4,28.1,48.4,54.6,18.2,30.2,51.6,76.2,23.8,-69.4454689,45.253783,44.503783,45.003783,45.503783,46.003783,-69.4454689,-69.4454689
"316",1996,"Maryland",20.9,86.8,84.2,13.2,15.8,22.6,19.4,26.6,20.5,50.8,60.1,20.9,23.4,55.7,85.6,14.4,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"317",1997,"Maryland",20.4,85.4,86.7,14.6,13.3,21.7,19.3,24.8,21,53.6,59.7,20.4,22.8,56.8,86,14,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"318",1998,"Maryland",22.4,71.2,78.3,28.8,21.7,24.3,20.7,25.6,23,50.2,56.4,22.4,24.2,53.4,74.6,25.4,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"319",1999,"Maryland",20.3,75.5,77.4,24.5,22.6,22.1,18.6,26.8,21.8,51.1,59.5,20.3,24.2,55.5,76.4,23.6,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"320",2000,"Maryland",20.5,72.2,76.4,27.8,23.6,22,19.1,26.4,21,51.6,59.9,20.5,23.5,56,74.3,25.7,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"321",2001,"Maryland",21.1,73.2,71.8,26.8,28.2,24.6,17.9,26.6,23,48.8,59.1,21.1,24.7,54.2,72.6,27.4,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"322",2002,"Maryland",21.9,70.7,79.1,29.3,20.9,25.6,18.7,25.1,22.4,49.3,58.9,21.9,23.7,54.4,74.5,25.5,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"323",2003,"Maryland",20.1,77.4,73.2,22.6,26.8,22.9,17.6,26.3,21.4,50.8,61,20.1,23.7,56.2,75.5,24.5,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"324",2004,"Maryland",19.5,76.2,72.5,23.8,27.5,22.6,16.8,24.6,21.5,52.8,61.8,19.5,23,57.5,74.5,25.5,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"325",2005,"Maryland",18.9,71.3,70.6,28.7,29.4,19.5,18.3,24.7,21.1,55.7,60.6,18.9,22.9,58.3,71,29,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"326",2006,"Maryland",17.7,73.3,73.5,26.7,26.5,19,16.5,24.3,21.1,56.7,62.4,17.7,22.6,59.7,73.4,26.6,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"327",2007,"Maryland",17.1,66.2,68.3,33.8,31.7,18.3,15.9,26.2,21.3,55.5,62.8,17.1,23.7,59.3,67.2,32.8,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"328",2008,"Maryland",14.9,71.8,70.1,28.2,29.9,16.1,13.8,26.8,21.8,57.1,64.3,14.9,24.2,60.9,71,29,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"329",2009,"Maryland",15.2,69,68,31,32,16.7,13.8,25.3,21.6,58,64.6,15.2,23.4,61.5,68.5,31.5,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"330",2010,"Maryland",15.2,67.9,70,32.1,30,17.3,13.4,26.2,21.7,56.5,64.9,15.2,23.9,60.9,68.9,31.1,-76.6412712,39.0457549,38.2957549,38.7957549,39.2957549,39.7957549,-76.6412712,-76.6412712
"331",1996,"Massachusetts",23.4,79.2,78.7,20.8,21.3,23.9,22.9,33.3,27.9,42.8,49.3,23.4,30.4,46.2,79,21,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"332",1997,"Massachusetts",20.5,77,83.3,23,16.7,21.8,19.2,30.9,28.7,47.3,52.1,20.5,29.7,49.8,80.1,19.9,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"333",1998,"Massachusetts",20.9,82.8,75.7,17.2,24.3,22.5,19.5,29.2,26.8,48.3,53.7,20.9,28,51.1,79.3,20.7,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"334",1999,"Massachusetts",19.3,80.2,77.5,19.8,22.5,19.5,19.1,26.8,24.9,53.7,56,19.3,25.8,55,78.7,21.3,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"335",2000,"Massachusetts",19.9,77.5,75.9,22.5,24.1,20.2,19.7,29.6,26.9,50.2,53.4,19.9,28.2,51.9,76.6,23.4,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"336",2001,"Massachusetts",19.5,77.3,74.7,22.7,25.3,20.4,18.7,32,28,47.7,53.2,19.5,29.9,50.6,76,24,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"337",2002,"Massachusetts",18.9,78.4,73.9,21.6,26.1,20.1,17.9,31.3,27.2,48.6,54.9,18.9,29.1,52,76.1,23.9,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"338",2003,"Massachusetts",19.1,79.7,72.7,20.3,27.3,20,18.3,32,30.2,48.1,51.5,19.1,31,49.9,76.1,23.9,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"339",2004,"Massachusetts",18.5,74.5,73.7,25.5,26.3,19.7,17.4,28.2,25.8,52.1,56.8,18.5,26.9,54.6,74.1,25.9,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"340",2005,"Massachusetts",18.1,75,74.3,25,25.7,18.2,17.9,29,26.2,52.8,55.9,18.1,27.5,54.5,74.6,25.4,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"341",2006,"Massachusetts",17.8,72.5,74.1,27.5,25.9,19.3,16.4,28.8,26.7,51.9,56.9,17.8,27.7,54.5,73.3,26.7,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"342",2007,"Massachusetts",16.4,71.5,75,28.5,25,17.3,15.5,29.6,27.4,53.1,57,16.4,28.5,55.1,73.3,26.7,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
"343",2008,"Massachusetts",16.1,72.5,73.1,27.5,26.9,16.9,15.4,28.6,27.6,54.5,57,16.1,28.1,55.8,72.8,27.2,-71.3824374,42.4072107,41.6572107,42.1572107,42.6572107,43.1572107,-71.3824374,-71.3824374
